t,q0,q1,q2,q3,q4,q5,qdot0,qdot1,qdot2,qdot3,qdot4,qdot5,tau0,tau1,tau2,tau3,tau4,tau5
1.060000000000000053e+00,6.731200409984688937e-01,2.458773579289246225e+00,-1.552936959644387827e+00,-8.849192072847436030e-01,-7.540985075133334048e-01,1.594924206022327207e+00,-2.241972994246194117e-01,-1.276603546904493847e+00,9.131625623794696611e-02,1.016795855151817030e+00,8.692150530958407950e-01,-1.885769457680434857e-01,3.522138708363614645e-01,-1.351675569504452312e+01,-5.772217077252252970e+00,-2.150217035855245484e+00,-6.984648810205455749e-02,7.005120279937647812e-03
1.062000000000000055e+00,6.726639748484425363e-01,2.456175292581959990e+00,-1.552743229934645974e+00,-8.828595871376685444e-01,-7.523236569513604977e-01,1.594539493884159720e+00,-2.230678343180706180e-01,-1.269977121893349992e+00,8.974261487421153483e-02,1.012897599749814859e+00,8.639033537970031151e-01,-1.874725063408618220e-01,3.582262126221277265e-01,-1.346903418781133865e+01,-5.769093869126251661e+00,-2.145711337855594980e+00,-6.738019049651222669e-02,6.945063605854138143e-03
1.064000000000000057e+00,6.722100390918869239e-01,2.453589552564495957e+00,-1.552552742047124790e+00,-8.808070190788671594e-01,-7.505590544894498173e-01,1.594156902878718807e+00,-2.219199070947552310e-01,-1.263249268949946824e+00,8.818255250295707615e-02,1.008892420662959255e+00,8.585377492201398120e-01,-1.863554636836998457e-01,3.642043170291413556e-01,-1.342127127851045643e+01,-5.765942754361918610e+00,-2.141198727109456357e+00,-6.490722860553568840e-02,6.884691211496210377e-03
1.066000000000000059e+00,6.717582706530877967e-01,2.451016562092794171e+00,-1.552365468823817096e+00,-8.787617169556617425e-01,-7.488048079381237621e-01,1.593776458212561753e+00,-2.207535177591183617e-01,-1.256419988080669903e+00,8.663606912230778501e-02,1.004780317887290497e+00,8.531182393624097138e-01,-1.852258178047798687e-01,3.701478565990173331e-01,-1.337346875897949161e+01,-5.762762434907641840e+00,-2.136679365039438228e+00,-6.242808467416258167e-02,6.824016902156535697e-03
1.068000000000000060e+00,6.713087064563217909e-01,2.448456524022779135e+00,-1.552181383106719936e+00,-8.767238946153848023e-01,-7.470610251079113917e-01,1.593398185092227193e+00,-2.195686663155299034e-01,-1.249489279291814414e+00,8.510316473042885133e-02,1.000561291418910148e+00,8.476448242210167239e-01,-1.840835687121668840e-01,3.760565339130705897e-01,-1.332562844472517405e+01,-5.759551601796787601e+00,-2.132153402716004287e+00,-5.994323841637295980e-02,6.763054385445298189e-03
1.070000000000000062e+00,6.708613834258178032e-01,2.445909641210310959e+00,-1.552000457737850780e+00,-8.746937659054101477e-01,-7.453278138093716310e-01,1.593022108724167385e+00,-2.183653527680039230e-01,-1.242457142589247887e+00,8.358383932567753360e-02,9.962353412542073183e-01,8.421175037933725793e-01,-1.829287164131855603e-01,3.819301927774655936e-01,-1.327775226252913932e+01,-5.756308894748191740e+00,-2.127620942541335936e+00,-5.745315764695217015e-02,6.701816909740517490e-03
1.072000000000000064e+00,6.704163384857908525e-01,2.443376116511226215e+00,-1.551822665559231762e+00,-8.726715446731231340e-01,-7.436052818530722863e-01,1.592648254314807943e+00,-2.171435771204502929e-01,-1.235323577978712173e+00,8.207809290646754519e-02,9.918024673896556065e-01,8.365362780769501905e-01,-1.817612609149433789e-01,3.877687184629288186e-01,-1.322984217184409594e+01,-5.753032938414399666e+00,-2.123082072628281747e+00,-5.495830668700219662e-02,6.640317588586580264e-03
1.074000000000000066e+00,6.699736085604561797e-01,2.440856152781363697e+00,-1.551647979412885459e+00,-8.706574447659097826e-01,-7.418935370495806092e-01,1.592276647070574480e+00,-2.159033393767787190e-01,-1.228088585465949123e+00,8.058592547121254390e-02,9.872626698217285002e-01,8.309011470692224677e-01,-1.805812022245476267e-01,3.935719962456946108e-01,-1.318190013212707967e+01,-5.749722357445954835e+00,-2.118536881087793144e+00,-5.245914985716104012e-02,6.578569535509963019e-03
1.076000000000000068e+00,6.695332305740296919e-01,2.438349952876561311e+00,-1.551476372140835558e+00,-8.686516800311568920e-01,-7.401926872094649612e-01,1.591907312197894608e+00,-2.146446395408992402e-01,-1.220752165056701477e+00,7.910733701832629861e-02,9.826159485469000421e-01,8.252121107676625433e-01,-1.793885403491057851e-01,3.993399114019977048e-01,-1.313392810283514223e+01,-5.746375776493406029e+00,-2.113985456030821108e+00,-4.995615147806665296e-02,6.516585864037144869e-03
1.078000000000000069e+00,6.690952414507258528e-01,2.435857719652658737e+00,-1.551307816585103971e+00,-8.666544643162494843e-01,-7.385028401432924827e-01,1.591540274903193275e+00,-2.133674776167215348e-01,-1.213314316756710420e+00,7.764232754622246713e-02,9.778623035616432757e-01,8.194691691697434388e-01,-1.781832752957251131e-01,4.050723492080722798e-01,-1.308592804342532467e+01,-5.742991820207295817e+00,-2.109427885568316619e+00,-4.744977587035699440e-02,6.454379687694599722e-03
1.080000000000000071e+00,6.686596781147602364e-01,2.433379655965492105e+00,-1.551142285587713276e+00,-8.646660114685736920e-01,-7.368241036616312023e-01,1.591175560392896982e+00,-2.120718536081553363e-01,-1.205775040571718471e+00,7.619089705331476281e-02,9.730017348624321327e-01,8.136723222729378424e-01,-1.769654070715130367e-01,4.107691949401527376e-01,-1.303790191335466453e+01,-5.739569113238167652e+00,-2.104864257811228878e+00,-4.494048735467001676e-02,6.391964120008803221e-03
1.082000000000000073e+00,6.682265774903484168e-01,2.430915964670901097e+00,-1.550979751990686939e+00,-8.626865353355158694e-01,-7.351565855750488154e-01,1.590813193873432230e+00,-2.107577675191107114e-01,-1.198134336507467257e+00,7.475304553801689900e-02,9.680342424457405448e-01,8.078215700747192196e-01,-1.757349356835769538e-01,4.164303338744737570e-01,-1.298985167208021529e+01,-5.736106280236569432e+00,-2.100294660870511532e+00,-4.242875025164370706e-02,6.329352274506233611e-03
1.084000000000000075e+00,6.677959765016955318e-01,2.428466848624709407e+00,-1.550820188636051311e+00,-8.607162497644710308e-01,-7.335003936941195679e-01,1.590453200551206869e+00,-2.094252193534131834e-01,-1.190392204569595824e+00,7.332877299878126642e-02,9.629598263081072806e-01,8.019169125726111069e-01,-1.744918611388647511e-01,4.220556851135631726e-01,-1.294177928959397228e+01,-5.732601925222935435e+00,-2.095719167668702809e+00,-3.991502524225225973e-02,6.266557119335026960e-03
1.086000000000000076e+00,6.673679120729655301e-01,2.426032510682680776e+00,-1.550663568365850287e+00,-8.587553686028711608e-01,-7.318556358294442399e-01,1.590095605632554143e+00,-2.080742091145354189e-01,-1.182548644763306678e+00,7.191807943422241778e-02,9.577784864463455561e-01,7.959583497643490935e-01,-1.732361834436547676e-01,4.276453096946847277e-01,-1.289368678009249614e+01,-5.729054565653997955e+00,-2.091137787397947534e+00,-3.739975773548284005e-02,6.203591012637473152e-03
1.088000000000000078e+00,6.669424211283114801e-01,2.423613153700560296e+00,-1.550509864022131756e+00,-8.568041056981585690e-01,-7.302224197916310500e-01,1.589740434323786644e+00,-2.067047368058575196e-01,-1.174603657093688414e+00,7.052096484299749668e-02,9.524902228573409735e-01,7.899458816477249457e-01,-1.719679026040500935e-01,4.331993058765838400e-01,-1.284557616936469948e+01,-5.725462696285710251e+00,-2.086550512537496793e+00,-3.488338913534119734e-02,6.140466152585714703e-03
1.090000000000000080e+00,6.665195405918858951e-01,2.421208980534094835e+00,-1.550359048446942944e+00,-8.548626748977747880e-01,-7.286008533912872176e-01,1.589387711831217187e+00,-2.053168024307593098e-01,-1.166557241565828296e+00,6.913742922376357736e-02,9.470950355379774699e-01,7.838795082205293197e-01,-1.706870186261533751e-01,4.387177719181494240e-01,-1.279744948319953224e+01,-5.721824811873932326e+00,-2.081957335566537726e+00,-3.236636084581753781e-02,6.077194737351270491e-03
1.092000000000000082e+00,6.660993073878427317e-01,2.418820194039033034e+00,-1.550211094482333740e+00,-8.529312900491629046e-01,-7.269910444390219606e-01,1.589037463361159697e+00,-2.039104059926211132e-01,-1.158409398184816919e+00,6.776747257517784506e-02,9.415929244851415358e-01,7.777592294805546480e-01,-1.693935315160677579e-01,4.442008060782713930e-01,-1.274930874738597808e+01,-5.718139407174533062e+00,-2.077358248964258802e+00,-2.984911427090215785e-02,6.013788965105669806e-03
1.094000000000000083e+00,6.656817584403341703e-01,2.416446997071119984e+00,-1.550065974970350036e+00,-8.510101649997643403e-01,-7.253931007454421653e-01,1.588689714119926100e+00,-2.024855474948227263e-01,-1.150160126955741324e+00,6.641109489589734627e-02,9.359838896957175525e-01,7.715850454255916979e-01,-1.680874412798960271e-01,4.496485066158383836e-01,-1.270115598771298338e+01,-5.714404976943374237e+00,-2.072753245209846718e+00,-2.733209081458526368e-02,5.950261034020428060e-03
1.096000000000000085e+00,6.652669306735133903e-01,2.414089592486102553e+00,-1.549923662753040832e+00,-8.490995135970216268e-01,-7.238071301211560504e-01,1.588344489313829655e+00,-2.010422269407442508e-01,-1.141809427883690331e+00,6.506829618457923847e-02,9.302679311665906781e-01,7.653569560534319027e-01,-1.667687479237411341e-01,4.550609717897400319e-01,-1.265299322996951226e+01,-5.710620015936319405e+00,-2.068142316782489942e+00,-2.481573188085711701e-02,5.886623142267071070e-03
1.098000000000000087e+00,6.648548610115337931e-01,2.411748183139728940e+00,-1.549784130672454241e+00,-8.471995496883767407e-01,-7.222332403767718345e-01,1.588001814149183621e+00,-1.995804443337658163e-01,-1.133357300973752979e+00,6.373907643988066529e-02,9.244450488946460709e-01,7.590749613618671399e-01,-1.654374514537059471e-01,4.604382998592809750e-01,-1.260482249994502091e+01,-5.706783018909233007e+00,-2.063525456161276583e+00,-2.230047887365357515e-02,5.822887488015322278e-03
1.100000000000000089e+00,6.644455863785385663e-01,2.409422971887730913e+00,-1.549647351570642151e+00,-8.453104871212807625e-01,-7.206715393229036204e-01,1.587661713832283938e+00,-1.981001996771765694e-01,-1.124803746230899959e+00,6.242343566049649017e-02,9.185152428768389443e-01,7.527390613487441318e-01,-1.640935518757314360e-01,4.657806314620495658e-01,-1.255664587299310853e+01,-5.702892480359463612e+00,-2.058902645728637015e+00,-1.978676765038748370e-02,5.759066086009380359e-03
1.102000000000000091e+00,6.640391436986355922e-01,2.407114161585787837e+00,-1.549513298289670882e+00,-8.434325397432177462e-01,-7.191221347701894917e-01,1.587324213569361708e+00,-1.966014929739254569e-01,-1.116148763659662535e+00,6.112137384526306755e-02,9.124785131103847480e-01,7.463492560121191000e-01,-1.627370491951518339e-01,4.710882659890716639e-01,-1.250846561013985614e+01,-5.698946893815951320e+00,-2.054273830043874760e+00,-1.727501329062215707e-02,5.695170263862425232e-03
1.104000000000000092e+00,6.636355698959234273e-01,2.404821955089563534e+00,-1.549381943671608974e+00,-8.415659214016790735e-01,-7.175851345292716399e-01,1.586989338566631824e+00,-1.950843242268816280e-01,-1.107392353264467166e+00,5.983289099304983649e-02,9.063348595925597717e-01,7.399055453500953394e-01,-1.613679434171593485e-01,4.763615399985144383e-01,-1.246028401588072754e+01,-5.694944752580906489e+00,-2.049638944811190910e+00,-1.476562600943874190e-02,5.631211188317445521e-03
1.106000000000000094e+00,6.632349018945015162e-01,2.402546555254724492e+00,-1.549253260558526080e+00,-8.397108459441569028e-01,-7.160606464107939217e-01,1.586657114030310289e+00,-1.935486934389144265e-01,-1.098534515049742533e+00,5.855798710272627078e-02,9.000842823206414156e-01,7.334079293607776995e-01,-1.599862345469460212e-01,4.816007900485446136e-01,-1.241210339471119006e+01,-5.690884549956546579e+00,-2.044997925734788780e+00,-1.225901602191840738e-02,5.567200026117435051e-03
1.108000000000000096e+00,6.628371766184694147e-01,2.400288164936938085e+00,-1.549127221792491849e+00,-8.378675272181427269e-01,-7.145487782253993059e-01,1.586327565166613551e+00,-1.919946006128930849e-01,-1.089575249019915981e+00,5.729666217316185112e-02,8.937267812919066357e-01,7.268564080422708074e-01,-1.585919225897041707e-01,4.868063526973295252e-01,-1.236392605112671461e+01,-5.686764779245085499e+00,-2.040350708518872125e+00,-9.755593543142320953e-03,5.503147944005386781e-03
1.110000000000000098e+00,6.624424309919255682e-01,2.398046986991867247e+00,-1.549003800215574822e+00,-8.360361790711280383e-01,-7.130496377837306499e-01,1.586000717181756725e+00,-1.904220457516868081e-01,-1.080514555179414637e+00,5.604891620322600965e-02,8.872623565036313886e-01,7.202509813926785132e-01,-1.571850075506258659e-01,4.919785645030356758e-01,-1.231575428962275787e+01,-5.682583933748738048e+00,-2.035697228867642483e+00,-7.255768788191638806e-03,5.439066108724289333e-03
1.112000000000000099e+00,6.620507019389699765e-01,2.395823224275181129e+00,-1.548882968669845983e+00,-8.342170153506049957e-01,-7.115633328964315885e-01,1.585676595281956702e+00,-1.888310288581649676e-01,-1.071352433532666959e+00,5.481474919178825483e-02,8.806910079530935187e-01,7.135916494101057772e-01,-1.557654894349034258e-01,4.971177620238306227e-01,-1.226759041469479783e+01,-5.678340506769719909e+00,-2.031037422485305388e+00,-4.759951972147529256e-03,5.374965687017139136e-03
1.114000000000000101e+00,6.616620263837014182e-01,2.393617079642543555e+00,-1.548764699997373651e+00,-8.324102499040655356e-01,-7.100899713741452013e-01,1.585355224673428376e+00,-1.872215499351967682e-01,-1.062088884084100515e+00,5.359416113771803963e-02,8.740127356375694267e-01,7.068784120926566716e-01,-1.543333682477289193e-01,5.022242818227563577e-01,-1.221943673081422865e+01,-5.674032991590918229e+00,-2.026371225067808091e+00,-2.268553309510649724e-03,5.310857845584698173e-03
1.116000000000000103e+00,6.612764412502103450e-01,2.391428755949606799e+00,-1.548648967040231250e+00,-8.306160965790096995e-01,-7.086296610275204522e-01,1.585036630562371540e+00,-1.855936089855557969e-01,-1.052723906838011203e+00,5.238715203992282826e-02,8.672275395544096765e-01,7.001112694384951096e-01,-1.528886439941301856e-01,5.072984877272256332e-01,-1.217129540784663355e+01,-5.669659773392308644e+00,-2.021698526154327880e+00,2.180202317367474431e-04,5.246753514958644136e-03
1.118000000000000105e+00,6.608939834625560117e-01,2.389258456051975621e+00,-1.548535742640503088e+00,-8.288347692229662833e-01,-7.071825096672261779e-01,1.584720838154930478e+00,-1.839472060116957020e-01,-1.043257501798256381e+00,5.119372189743718465e-02,8.603354197012115234e-01,6.932902214459831791e-01,-1.514313166785852260e-01,5.123408348030435988e-01,-1.212316816520824503e+01,-5.665218875594740133e+00,-2.017019060823490140e+00,2.699372547868855547e-03,5.182662835346624544e-03
1.120000000000000107e+00,6.605146899447923436e-01,2.387106382805245897e+00,-1.548424999640277022e+00,-8.270664816834706334e-01,-7.057486251039362113e-01,1.584407872657238370e+00,-1.822823410160033797e-01,-1.033689668968601261e+00,5.001387070932230422e-02,8.533363760756246252e-01,6.864152681135248235e-01,-1.499613863054571616e-01,5.173517971791434800e-01,-1.207505662819950487e+01,-5.660708246033978597e+00,-2.012332531881308562e+00,5.175109805111305535e-03,5.118595781827902855e-03
1.122000000000000108e+00,6.601385976209728224e-01,2.384972739065013059e+00,-1.548316710881640468e+00,-8.253114478080582073e-01,-7.043281151483237190e-01,1.584097759275428841e+00,-1.805990140008656153e-01,-1.024020408352811273e+00,4.884759847463930604e-02,8.462304086752977517e-01,6.794864094395242082e-01,-1.484788528791091133e-01,5.223318489844588353e-01,-1.202696242212085664e+01,-5.656125832545797039e+00,-2.007638642133794171e+00,7.644838169689736375e-03,5.054562329481739925e-03
1.124000000000000110e+00,6.597657434151507072e-01,2.382857727686871208e+00,-1.548210849206680617e+00,-8.235698814442634630e-01,-7.029210876110618678e-01,1.583790523215634183e+00,-1.788972249686692217e-01,-1.014249719954651852e+00,4.769490519244933696e-02,8.390175174978797834e-01,6.725036454223849436e-01,-1.469837164039042021e-01,5.272814643479231123e-01,-1.197888717227273148e+01,-5.651469582965958693e+00,-2.002937094386959327e+00,1.010816380782977517e-02,4.990572453387395746e-03
1.126000000000000112e+00,6.593961642513795907e-01,2.380761551526416664e+00,-1.548107387457484885e+00,-8.218419964396219690e-01,-7.015276503028240462e-01,1.583486189683988243e+00,-1.771769739218010120e-01,-1.004377603777887984e+00,4.655579086181357851e-02,8.316977025410199342e-01,6.654669760605114170e-01,-1.454759768842055212e-01,5.322011173984699806e-01,-1.193083250395557648e+01,-5.646737445130236566e+00,-1.998227591446817275e+00,1.256469288575706028e-02,4.926636128624132908e-03
1.128000000000000114e+00,6.590298970537133982e-01,2.378684413439244416e+00,-1.548006298476141129e+00,-8.201280066416688497e-01,-7.001479110342838652e-01,1.583184783886624203e+00,-1.754382608626478546e-01,-9.944040598262853248e-01,4.543025548179315670e-02,8.242709638023676399e-01,6.583764013523070169e-01,-1.439556343243762193e-01,5.370912822650327767e-01,-1.188280004246982813e+01,-5.641927366874398331e+00,-1.993509836119379930e+00,1.501403156969722749e-02,4.862763330271211402e-03
1.130000000000000115e+00,6.586669787462049452e-01,2.376626516280950341e+00,-1.547907555104735877e+00,-8.184281258979387852e-01,-6.987819776161140473e-01,1.582886331029674576e+00,-1.736810857935964514e-01,-9.843290881036089734e-01,4.431829905144926696e-02,8.167373012795714482e-01,6.512319212961757975e-01,-1.424226887287792509e-01,5.419524331500262804e-01,-1.183479141353816111e+01,-5.637037296254328922e+00,-1.988783531273760286e+00,1.745578603753605851e-02,4.798964033287434622e-03
1.132000000000000117e+00,6.583074462528997195e-01,2.374588062907116104e+00,-1.547811130185360318e+00,-8.167425680559755596e-01,-6.974299578589941984e-01,1.582590856319257666e+00,-1.719054487169351941e-01,-9.741526886134802554e-01,4.321992156988205269e-02,8.090967149703583994e-01,6.440335358905836527e-01,-1.408771401016117586e-01,5.467851487664679988e-01,-1.178680884342214341e+01,-5.632065494396352179e+00,-1.984048469525557801e+00,1.988957905113683880e-02,4.735248041309324078e-03
1.134000000000000119e+00,6.579513364978176737e-01,2.372569256173283403e+00,-1.547716996560115410e+00,-8.150715469633468269e-01,-6.960919595736195786e-01,1.582298384961445370e+00,-1.701113496346575993e-01,-9.638748613590887304e-01,4.213512303630833483e-02,8.013492048726855721e-01,6.367812451341798852e-01,-1.393189884465738937e-01,5.515903206482578591e-01,-1.173885635591486398e+01,-5.627011159508442439e+00,-1.979304712119337006e+00,2.231508301148393131e-02,4.671624645171951543e-03
1.136000000000000121e+00,6.575986864049747638e-01,2.370570298934989495e+00,-1.547625127071102780e+00,-8.134152764676254588e-01,-6.947680905706891119e-01,1.582008942162302034e+00,-1.682987885487025603e-01,-9.534956063435451323e-01,4.106390344996669467e-02,7.934947709845542319e-01,6.294750490256495468e-01,-1.377482337672736035e-01,5.563688986078876297e-01,-1.169093830968988712e+01,-5.621873664377077695e+00,-1.974552370345292074e+00,2.473197956733967293e-02,4.608103040175383532e-03
1.138000000000000123e+00,6.572495328983861684e-01,2.368591394047768972e+00,-1.547535494560425384e+00,-8.117739704163836612e-01,-6.934584586609012780e-01,1.581722553127890230e+00,-1.664677654610087210e-01,-9.430149235699584187e-01,4.000626281009565799e-02,7.855334133039645339e-01,6.221149475636762460e-01,-1.361648760673185299e-01,5.611218324578488570e-01,-1.164305906342078423e+01,-5.616652381788727055e+00,-1.969791555493616064e+00,2.713995036746637279e-02,4.544692421619681358e-03
1.140000000000000124e+00,6.569039129020672885e-01,2.366632744367156427e+00,-1.547448071870184849e+00,-8.101478426571940838e-01,-6.921631716549547786e-01,1.581439243064274303e+00,-1.646182803735148636e-01,-9.324328130414385463e-01,3.896220111593381302e-02,7.774651318289176327e-01,6.147009407469448128e-01,-1.345689153503165092e-01,5.658500720106331983e-01,-1.159522297578111605e+01,-5.611346684529866735e+00,-1.965022378854503149e+00,2.953867706062637821e-02,4.481401984804908069e-03
1.142000000000000126e+00,6.565618633400337467e-01,2.364694552748688672e+00,-1.547362831842483910e+00,-8.085371070376292657e-01,-6.908823373635488707e-01,1.581159037177517934e+00,-1.627503332881597986e-01,-9.217492747610960269e-01,3.793171836671970637e-02,7.692899265574141277e-01,6.072330285741390776e-01,-1.329603516198753221e-01,5.705545670787324219e-01,-1.154743440544445576e+01,-5.605955945386971173e+00,-1.960244951718146611e+00,3.192784129558201567e-02,4.418240925031129314e-03
1.144000000000000128e+00,6.562234211363009440e-01,2.362777022047899855e+00,-1.547279747319425525e+00,-8.069419774052618566e-01,-6.896160635973820341e-01,1.580881960673684583e+00,-1.608639242068822250e-01,-9.109643087320398180e-01,3.691481456169188463e-02,7.610077974874547291e-01,5.997112110439437593e-01,-1.313391848796026662e-01,5.752362674746379634e-01,-1.149969771108436589e+01,-5.600479537146512143e+00,-1.955459385374740400e+00,3.430712472109560818e-02,4.355218437598409008e-03
1.146000000000000130e+00,6.558886232148843920e-01,2.360880355120325014e+00,-1.547198791143110208e+00,-8.053626676076642843e-01,-6.883644581671525264e-01,1.580608038758837264e+00,-1.589590531316207311e-01,-9.000779149573797655e-01,3.591148970008897767e-02,7.526187446170402584e-01,5.921354881550425775e-01,-1.297054151331060723e-01,5.798961226581019757e-01,-1.145201724717922431e+01,-5.594916830124742724e+00,-1.950665790295147861e+00,3.667620892205451788e-02,4.292343716959802838e-03
1.148000000000000131e+00,6.555575064997920531e-01,2.359004754821488969e+00,-1.547119936155645359e+00,-8.037993914924168593e-01,-6.871276288835650448e-01,1.580337296639027000e+00,-1.570357200642145679e-01,-8.890900934400707278e-01,3.492174378118987482e-02,7.441227679442511400e-01,5.845058599061829785e-01,-1.280590423838268987e-01,5.845348751580528024e-01,-1.140439490714426185e+01,-5.589265745509340633e+00,-1.945863796299266868e+00,3.903473801176963326e-02,4.229625460682353254e-03
1.150000000000000133e+00,6.552301079150120167e-01,2.357150424006881462e+00,-1.547043155199143483e+00,-8.022523629071205420e-01,-6.859056835573364985e-01,1.580069759520265515e+00,-1.550939250062366437e-01,-8.780008441826521182e-01,3.394557680438138603e-02,7.355198674673812942e-01,5.768223262962780540e-01,-1.264000666347607493e-01,5.891527125926880881e-01,-1.135682598474790694e+01,-5.583520318469550325e+00,-1.941051744281669933e+00,4.138225561886110793e-02,4.167071033871455610e-03
1.152000000000000135e+00,6.549064643845289302e-01,2.355317565531989565e+00,-1.546968421115718639e+00,-8.007217956993797348e-01,-6.846987299991865727e-01,1.579805452608559202e+00,-1.531336679592155692e-01,-8.668101671875952929e-01,3.298298876906820276e-02,7.268100431847596132e-01,5.690848873242696504e-01,-1.247284878888295090e-01,5.937497305342893661e-01,-1.130930467904100745e+01,-5.577673939580619411e+00,-1.936227761336215103e+00,4.371828870403322159e-02,4.104687580610197166e-03
1.154000000000000137e+00,6.545866128323269972e-01,2.353506382252297691e+00,-1.546895706747484889e+00,-7.992079037167986177e-01,-6.835068760198350635e-01,1.579544401109913787e+00,-1.511549489246800937e-01,-8.555180624573707204e-01,3.203397967465503732e-02,7.179932950947153225e-01,5.612935429890990591e-01,-1.230443061489548823e-01,5.983260245551386136e-01,-1.126182518907441832e+01,-5.571719999417792835e+00,-1.931389974556758649e+00,4.604236422799022621e-02,4.042482244981663447e-03
1.156000000000000139e+00,6.542705901823913095e-01,2.351717077023292912e+00,-1.546824984936557845e+00,-7.977109008069818152e-01,-6.823302294300018778e-01,1.579286630230335664e+00,-1.491577679041588278e-01,-8.441245299944494240e-01,3.109854952054661933e-02,7.090696231955776474e-01,5.534482932897075713e-01,-1.213475214180587125e-01,6.028816902275179190e-01,-1.121438171389898208e+01,-5.565651888556320870e+00,-1.926536511037158839e+00,4.835400915143640843e-02,3.980462171068940846e-03
1.158000000000000140e+00,6.539584333587061815e-01,2.349949852700460529e+00,-1.546756228525051347e+00,-7.962310008175335074e-01,-6.811688980404062566e-01,1.579032165175831226e+00,-1.471421248991805486e-01,-8.326295698013023161e-01,3.017669830614764029e-02,7.000390274856755912e-01,5.455491382250365895e-01,-1.196381336990627459e-01,6.074168231237089266e-01,-1.116696845256555370e+01,-5.559462997571449350e+00,-1.921665497871271500e+00,5.065275043507602715e-02,3.918634502955117491e-03
1.160000000000000142e+00,6.536501792852564829e-01,2.348204912139286726e+00,-1.546689410355080341e+00,-7.947684175960584296e-01,-6.800229896617683290e-01,1.578781031152406422e+00,-1.451080199112738944e-01,-8.210331818804003090e-01,2.926842603086282635e-02,6.909015079633382683e-01,5.375960777940278490e-01,-1.179161429948887979e-01,6.119315188159936136e-01,-1.111957960412498103e+01,-5.553146717038426772e+00,-1.916775062152954678e+00,5.293811503961338288e-02,3.857006384723280206e-03
1.162000000000000144e+00,6.533458648860264173e-01,2.346482458195255916e+00,-1.546624503268758666e+00,-7.933233649901605400e-01,-6.788926121048074469e-01,1.578533253366067868e+00,-1.430554529419671983e-01,-8.093353662342134269e-01,2.837373269409700777e-02,6.816570646268950151e-01,5.295891119956226412e-01,-1.161815493084580736e-01,6.164258763465668700e-01,-1.107220940032675216e+01,-5.546696456227639516e+00,-1.911863336999779284e+00,5.520963051405967242e-02,3.795584963440639184e-03
1.164000000000000146e+00,6.530455270849946370e-01,2.344782693723845401e+00,-1.546561480108203490e+00,-7.918960568474516792e-01,-6.777778731802482914e-01,1.578288857022808855e+00,-1.409844239926906495e-01,-7.975361228650501566e-01,2.749261829529629081e-02,6.723056974747555481e-01,5.215282408288239857e-01,-1.144343526425278257e-01,6.209010604574083381e-01,-1.102486211551710049e+01,-5.540111366169087503e+00,-1.906930305567454464e+00,5.746700509167279591e-02,3.734378302676057831e-03
1.166000000000000147e+00,6.527492028061233631e-01,2.343105821580504511e+00,-1.546500313715538422e+00,-7.904867070155601194e-01,-6.766788806988253135e-01,1.578047867328593590e+00,-1.388949330646380154e-01,-7.856354517748275201e-01,2.662508283400600445e-02,6.628474065055215414e-01,5.134134642927823400e-01,-1.126745529994602479e-01,6.253608007675138802e-01,-1.097756619410016476e+01,-5.533404416894573963e+00,-1.901980403598015457e+00,5.971038186820921273e-02,3.673396671792238805e-03
1.168000000000000149e+00,6.524569289733728183e-01,2.341452044620679462e+00,-1.546440976932886624e+00,-7.890955293421169081e-01,-6.755957424712752957e-01,1.577810309489382057e+00,-1.367869801589682022e-01,-7.736333529654054741e-01,2.577112630978612567e-02,6.532821917178235349e-01,5.052447823866703658e-01,-1.109021503815594695e-01,6.298092049326071695e-01,-1.093035364290027367e+01,-5.526590615215915214e+00,-1.897018723099338944e+00,6.193996803372508325e-02,3.612650665263414471e-03
1.170000000000000151e+00,6.521687425107034475e-01,2.339821565699817807e+00,-1.546383442602372371e+00,-7.877227376747528709e-01,-6.745285663083345762e-01,1.577576208711133798e+00,-1.346605652768401717e-01,-7.615298264386436422e-01,2.493074872219663493e-02,6.436100531102917355e-01,4.970221951096598367e-01,-1.091171447911295223e-01,6.342503806084118789e-01,-1.088325646874174168e+01,-5.519684967944924026e+00,-1.892050356079299611e+00,6.415597077827657480e-02,3.552150877563814597e-03
1.172000000000000153e+00,6.518846803420753622e-01,2.338214587673363543e+00,-1.546327683566119493e+00,-7.863685458610990553e-01,-6.734774600207400486e-01,1.577345590199807912e+00,-1.325156884194128581e-01,-7.493248721964020920e-01,2.410395007079750573e-02,6.338309906815566830e-01,4.887457024609233591e-01,-1.073195362304744660e-01,6.386884354506519035e-01,-1.083630667844888684e+01,-5.512702481893415829e+00,-1.887080394545774586e+00,6.635859729191986855e-02,3.491907903167671551e-03
1.174000000000000155e+00,6.516047793914491182e-01,2.336631313396765997e+00,-1.546273672666252486e+00,-7.850331677487867310e-01,-6.724425314192281622e-01,1.577118479161364828e+00,-1.303523495878452232e-01,-7.370184902405404470e-01,2.329073035514871506e-02,6.239450044302486953e-01,4.804153044396334282e-01,-1.055093247018984437e-01,6.431274771150509162e-01,-1.078953627884603783e+01,-5.505658163873204280e+00,-1.882113930506639221e+00,6.854805476471111103e-02,3.431932336549216832e-03
