t,q0,q1,q2,q3,q4,q5,qdot0,qdot1,qdot2,qdot3,qdot4,qdot5,tau0,tau1,tau2,tau3,tau4,tau5
9.140000000000000346e-01,6.695586372263214736e-01,2.489612304377864405e+00,-1.534544470619755741e+00,-9.359079341838322241e-01,-7.563215843567292485e-01,1.595583795531326787e+00,-2.325399090749580566e-01,-1.691851688751032645e+00,-1.606325643218713822e-02,1.523249617927396216e+00,1.025163157022734861e+00,-2.230856137862261834e-01,4.222859713208524934e-01,-1.287520788193028132e+01,-5.084094097673331980e+00,-2.024235438763631656e+00,-1.353189810325740317e-01,8.804806705349192339e-03
9.160000000000000364e-01,6.690839375073429629e-01,2.486178601890288498e+00,-1.534558681664770941e+00,-9.328398006906066797e-01,-7.542262598150932806e-01,1.595128429496748934e+00,-2.308987984802652604e-01,-1.683177844873772200e+00,-1.898550348403241217e-02,1.519260364910882899e+00,1.017505342985688843e+00,-2.215167764287481744e-01,4.281229217764817019e-01,-1.278392634450520227e+01,-5.068131496786209667e+00,-2.012432143373921178e+00,-1.319850420864890073e-01,8.712355891433112842e-03
9.180000000000000382e-01,6.686124107469141320e-01,2.482761031540098529e+00,-1.534579135676952921e+00,-9.297780593268759608e-01,-7.521458236764989591e-01,1.594676095598437815e+00,-2.292393245481045561e-01,-1.674299708223293104e+00,-2.184078072902193024e-02,1.515004495793563333e+00,1.009775726899548420e+00,-2.199302016886218458e-01,4.339438702686585492e-01,-1.269246980907950828e+01,-5.052165454336115857e+00,-2.000610321837478445e+00,-1.286054074983606355e-01,8.618294382083451985e-03
9.200000000000000400e-01,6.681440936717482071e-01,2.479360001912934486e+00,-1.534605698716688948e+00,-9.267232433247800660e-01,-7.500804195449757295e-01,1.594226829311463867e+00,-2.275614872823751855e-01,-1.665217278809130397e+00,-2.462908816717766444e-02,1.510482010569086597e+00,1.001974308757319188e+00,-2.183258895969939495e-01,4.397473311194980417e-01,-1.260084130367339128e+01,-5.036192939566274340e+00,-1.988771138826725071e+00,-1.251814417918489242e-01,8.522664405770706206e-03
9.220000000000000417e-01,6.676790230085503097e-01,2.475975921594416373e+00,-1.534638236844363623e+00,-9.236758859164703184e-01,-7.480301910245668040e-01,1.593780666110836020e+00,-2.258652866869487186e-01,-1.655930556640672346e+00,-2.735042579846218638e-02,1.505692909231078014e+00,9.941010885520604745e-01,-2.167038401844037510e-01,4.455318727198703810e-01,-1.250904396609904801e+01,-5.020210892671211234e+00,-1.976915733079503745e+00,-1.217145159307283925e-01,8.425508350541444785e-03
9.240000000000000435e-01,6.672172354839903674e-01,2.472609199170078931e+00,-1.534676616120365100e+00,-9.206365203341573267e-01,-7.459952817193806762e-01,1.593337641471276545e+00,-2.241507227655680501e-01,-1.646439541726615108e+00,-3.000479362255729573e-02,1.500637191773060097e+00,9.861560662770920693e-01,-2.150640534785174807e-01,4.512963192460938688e-01,-1.241708145356662207e+01,-5.004216116423542360e+00,-1.965045120643811316e+00,-1.182060313453080630e-01,8.326869359355849529e-03
9.260000000000000453e-01,6.667587678247272054e-01,2.469260243225428475e+00,-1.534720702605078646e+00,-9.176056798100689083e-01,-7.439758352335437142e-01,1.592897790867423335e+00,-2.224177955219374947e-01,-1.636744234075448112e+00,-3.259219163906180300e-02,1.495314858188523388e+00,9.781392419258088111e-01,-2.134065295061526590e-01,4.570395704389683678e-01,-1.232495757672750258e+01,-4.988205372998510079e+00,-1.953160281322441350e+00,-1.146573984663614987e-01,8.226790798191701420e-03
9.280000000000000471e-01,6.663036567574193159e-01,2.465929462345972212e+00,-1.534770362358890416e+00,-9.145838975764324363e-01,-7.419719951711831740e-01,1.592461149773912288e+00,-2.206665049597615336e-01,-1.626844633695660791e+00,-3.511261984757450827e-02,1.489725908470958426e+00,9.700506154916057611e-01,-2.117312682941264457e-01,4.627605260504718543e-01,-1.223267614625576272e+01,-4.972175424565349999e+00,-1.941262194912826589e+00,-1.110700277259937668e-01,8.125316033059762008e-03
9.300000000000000488e-01,6.658519390087263012e-01,2.462617265117218235e+00,-1.534825461442187455e+00,-9.115717068654762834e-01,-7.399839051364262010e-01,1.592027753665382406e+00,-2.188968510827447311e-01,-1.616740740595744130e+00,-3.756607824769425674e-02,1.483870342613856863e+00,9.618901869678792016e-01,-2.100382698692562500e-01,4.684580858325826935e-01,-1.214024097282549342e+01,-4.956123033293303948e+00,-1.929351841212401331e+00,-1.074453295563100041e-01,8.022488429970804982e-03
9.320000000000000506e-01,6.654036513053065427e-01,2.459324060124672862e+00,-1.534885865915356140e+00,-9.085696409094276005e-01,-7.380117087333991632e-01,1.591597638016469363e+00,-2.171088338945914575e-01,-1.606432554784187561e+00,-3.995256683901981382e-02,1.477748160610708572e+00,9.536579563480238608e-01,-2.083275342583593703e-01,4.741311495372787510e-01,-1.204765586711076608e+01,-4.940044961351606645e+00,-1.917430200018597874e+00,-1.037847143894151392e-01,7.918351354935593625e-03
9.340000000000000524e-01,6.649588303738193096e-01,2.456050255953844186e+00,-1.534951441838782848e+00,-9.055782329405145381e-01,-7.360555495662295389e-01,1.591170838301811052e+00,-2.153024533990062772e-01,-1.595920076269480958e+00,-4.227208562115002122e-02,1.471359362455004760e+00,9.453539236254356881e-01,-2.065990614882530774e-01,4.797786169165382253e-01,-1.195492463978566988e+01,-4.923937970909499029e+00,-1.905498251128849407e+00,-1.000895926574143363e-01,7.812948173964898158e-03
9.360000000000000542e-01,6.645175129409147674e-01,2.452796261190218985e+00,-1.535022055272852404e+00,-9.025980161909792354e-01,-7.341155712390590171e-01,1.590747389995983641e+00,-2.134777095996456819e-01,-1.585203305059939893e+00,-4.452463459364339876e-02,1.464703948140226197e+00,9.369780887935924563e-01,-2.048528515851176512e-01,4.853994548445474400e-01,-1.186205120302193272e+01,-4.907798774105064155e+00,-1.893556932388210656e+00,-9.636137858367690989e-02,7.706322291694003845e-03
9.380000000000000560e-01,6.640797357332092199e-01,2.449562484419207653e+00,-1.535097572277947409e+00,-8.996295238931248939e-01,-7.321919173560911265e-01,1.590327328573315047e+00,-2.116346024999713471e-01,-1.574282241163167617e+00,-4.671021375589450714e-02,1.457781917659819237e+00,9.285304518463104451e-01,-2.030889045725398356e-01,4.909929034538111914e-01,-1.176903988219399544e+01,-4.891623879396732377e+00,-1.881607010851226391e+00,-9.260150182602432112e-02,7.598517270000829799e-03
9.400000000000000577e-01,6.636455354773097559e-01,2.446349334226197492e+00,-1.535177858914447580e+00,-8.966732892792694809e-01,-7.302847315215440505e-01,1.589910689508068797e+00,-2.097731321033952656e-01,-1.563156884586586859e+00,-4.882882310725619041e-02,1.450593271007217355e+00,9.200110127774909774e-01,-2.013072204734465132e-01,4.965582724048898666e-01,-1.167589510781190754e+01,-4.875409743418522623e+00,-1.869649210116371751e+00,-8.881139596943188330e-02,7.489576710772214915e-03
9.420000000000000595e-01,6.632149488998245745e-01,2.443157219196581131e+00,-1.535262781242735297e+00,-8.937298455817317411e-01,-7.283941573396371938e-01,1.589497508274510862e+00,-2.078932984133296247e-01,-1.551827235337621458e+00,-5.088046264708132038e-02,1.443138008175857578e+00,9.114197715810365974e-01,-1.995077993107647607e-01,5.020948713583583967e-01,-1.158262131038574339e+01,-4.859152822804446714e+00,-1.857684253782115436e+00,-8.499249459887571467e-02,7.379544215895021513e-03
9.440000000000000613e-01,6.627880127273600985e-01,2.439986547915743653e+00,-1.535352205323189612e+00,-8.907997260328288647e-01,-7.265203384145886290e-01,1.589087820346903879e+00,-2.059951014331862229e-01,-1.540293293423692367e+00,-5.286513237472270643e-02,1.435416129159173604e+00,9.027567282508484059e-01,-1.976906411074212666e-01,5.076020099747907688e-01,-1.148922292042556847e+01,-4.842849574188511141e+00,-1.845712865446922146e+00,-8.114623129933183632e-02,7.268463387256094560e-03
9.460000000000000631e-01,6.623647636865244159e-01,2.436837728969077244e+00,-1.535445997216192904e+00,-8.878834638648802624e-01,-7.246634183506178717e-01,1.588681661199513595e+00,-2.040785411663773585e-01,-1.528555058852223869e+00,-5.478283228953323425e-02,1.427427633950601793e+00,8.940218827808286139e-01,-1.958557458863430800e-01,5.130789979147617474e-01,-1.139570436844146073e+01,-4.826496454204728614e+00,-1.833735768709261027e+00,-7.727403965577636646e-02,7.156377826742293773e-03
9.480000000000000648e-01,6.619452385039246156e-01,2.433711170941969648e+00,-1.535544022982124890e+00,-8.849815923102032356e-01,-7.228235407519431055e-01,1.588279066306603760e+00,-2.021436176163148579e-01,-1.516612531630637584e+00,-5.663356239086571320e-02,1.419172522543577619e+00,8.852152351648788775e-01,-1.940031136704570003e-01,5.185251448454647472e-01,-1.130207008495333199e+01,-4.810089919483738541e+00,-1.821753687163740532e+00,-7.337735325312300105e-02,7.043331136232504341e-03
9.500000000000000666e-01,6.615294739061594598e-01,2.430607282419792181e+00,-1.535646148681365508e+00,-8.820946446011340702e-01,-7.210008492227993893e-01,1.587880071142379723e+00,-2.001903307863417691e-01,-1.504465711766145741e+00,-5.841732267804893713e-02,1.410650794931546992e+00,8.763367853970122079e-01,-1.921327444820232766e-01,5.239398483083519409e-01,-1.120832463118868993e+01,-4.793626381937591496e+00,-1.809767293185320591e+00,-6.945760484828157610e-02,6.929366811852322519e-03
9.520000000000000684e-01,6.611175066197955141e-01,2.427526471987844214e+00,-1.535752240374287370e+00,-8.792231539700683385e-01,-7.191954873674779591e-01,1.587484711180831898e+00,-1.982186806795588063e-01,-1.492114599265216501e+00,-6.013411315032726745e-02,1.401862451107998009e+00,8.673865334716317488e-01,-1.902446383409653052e-01,5.293228138785694981e-01,-1.111447302655633251e+01,-4.777102096722155800e+00,-1.797777079604027328e+00,-6.551622429568412787e-02,6.814527979020629234e-03
9.540000000000000702e-01,6.607093733713929051e-01,2.424469148231412241e+00,-1.535862164121262419e+00,-8.763676536494156011e-01,-7.174075987902821527e-01,1.587093021895906952e+00,-1.962286672990134484e-01,-1.479559194134157929e+00,-6.178393380692658032e-02,1.392807491066426318e+00,8.583644793832256870e-01,-1.883387952666946696e-01,5.346738145886024141e-01,-1.102052039080372126e+01,-4.760513284664731337e+00,-1.785783499930736706e+00,-6.155464081413913879e-02,6.698857681973991937e-03
9.560000000000000719e-01,6.603051108875113151e-01,2.421435719735781866e+00,-1.535975785982661712e+00,-8.735286768715854189e-01,-7.156373270955155297e-01,1.586705038761550002e+00,-1.942202906477534241e-01,-1.466799496379276313e+00,-6.336678464707275193e-02,1.383485914800328009e+00,8.492706231262816541e-01,-1.864152152786229810e-01,5.399926234709353512e-01,-1.092647184367832125e+01,-4.743856166592623325e+00,-1.773787007676324468e+00,-5.757428362245520237e-02,6.582398964948973745e-03
9.580000000000000737e-01,6.599047558947110925e-01,2.418426595086240471e+00,-1.536092972018858305e+00,-8.707067568689872417e-01,-7.138848158874815386e-01,1.586320797251707937e+00,-1.921935507288264622e-01,-1.453835506006879275e+00,-6.488266566999169316e-02,1.373897722303199176e+00,8.401049646952889471e-01,-1.844738983961618783e-01,5.452790135580535269e-01,-1.083233250492759758e+01,-4.727126963333134313e+00,-1.761788056351666132e+00,-5.357658193944087044e-02,6.465194872182146446e-03
9.600000000000000755e-01,6.595083451195522528e-01,2.415442182868072774e+00,-1.536213588290223253e+00,-8.679024268740307413e-01,-7.121502087704840722e-01,1.585940332840325651e+00,-1.901484475452800693e-01,-1.440667223023273325e+00,-6.633157687490928711e-02,1.364042913568535909e+00,8.308675040847354198e-01,-1.825148446387230561e-01,5.505327578824412704e-01,-1.073810749429901890e+01,-4.710321895713565965e+00,-1.749787099467638329e+00,-4.956296498390469485e-02,6.347288447910074891e-03
9.620000000000000773e-01,6.591159152885944783e-01,2.412482891666565266e+00,-1.536337500857128502e+00,-8.651162201191248124e-01,-7.104336493488262461e-01,1.585563681001348924e+00,-1.880849811001619187e-01,-1.427294647434766084e+00,-6.771351826105138916e-02,1.353921488589834743e+00,8.215582412891092590e-01,-1.805380540257176258e-01,5.557536295204471566e-01,-1.064380193152540421e+01,-4.693437184453057576e+00,-1.737784590472864821e+00,-4.553486197644971561e-02,6.228722736248529929e-03
9.640000000000000790e-01,6.587275031283887916e-01,2.409549130066985345e+00,-1.536464575779944219e+00,-8.623486698366994441e-01,-7.087352812268286062e-01,1.585190877208665805e+00,-1.860031513964302552e-01,-1.413717779247408934e+00,-6.902848982763168384e-02,1.343533447360629296e+00,8.121771763030366520e-01,-1.785435265758629209e-01,5.609414704195171408e-01,-1.054942091334763887e+01,-4.676468880437530728e+00,-1.725780885073531890e+00,-4.149370495523653501e-02,6.109540591649383241e-03
9.660000000000000808e-01,6.583431453654579046e-01,2.406641306654541790e+00,-1.536594679119031914e+00,-8.596003092592428008e-01,-7.070552480088615477e-01,1.584821956935984044e+00,-1.839029584367727899e-01,-1.399936618466483651e+00,-7.027649157382684364e-02,1.332878789874567982e+00,8.027243091215570114e-01,-1.765312623057776753e-01,5.660963307672968181e-01,-1.045496946698766294e+01,-4.659412521041373267e+00,-1.713776043439589447e+00,-3.744093447765605570e-02,5.989784295092458015e-03
9.680000000000000826e-01,6.579628787263195333e-01,2.403759830014432275e+00,-1.536727676934752651e+00,-8.568716716192547045e-01,-7.053936932993053466e-01,1.584456955656980748e+00,-1.817844022238266077e-01,-1.385951165097126125e+00,-7.145752349880657439e-02,1.321957516125321197e+00,7.931996397397893528e-01,-1.745012612316858003e-01,5.712182999566610686e-01,-1.036045260657914291e+01,-4.642263546960538889e+00,-1.701770070100598664e+00,-3.337799270500845655e-02,5.869496019590425724e-03
9.700000000000000844e-01,6.575867399374912825e-01,2.400905108731856696e+00,-1.536863435287468160e+00,-8.541632901492350882e-01,-7.037507607025400569e-01,1.584095908845331691e+00,-1.796474827602285995e-01,-1.371761419144473138e+00,-7.257158560174060968e-02,1.310769626106559338e+00,7.836031681528516923e-01,-1.724535233698111791e-01,5.763074673804838843e-01,-1.026587534625574705e+01,-4.625017398890982179e+00,-1.689762969586121599e+00,-2.930632179859389563e-02,5.748717938155957843e-03
9.720000000000000862e-01,6.572147657254907571e-01,2.398077551392012730e+00,-1.537001820237538841e+00,-8.514756980816841070e-01,-7.021265938229458436e-01,1.583738851974712425e+00,-1.774922000486158502e-01,-1.357367380613660135e+00,-7.361867788179866923e-02,1.299315119811952357e+00,7.739348943558623795e-01,-1.703880487363776119e-01,5.813639224316400345e-01,-1.017124270015113652e+01,-4.607669517528655057e+00,-1.677754746425719645e+00,-2.522736391971251366e-02,5.627492223801721510e-03
9.740000000000000879e-01,6.568469928168355620e-01,2.395277566580098050e+00,-1.537142697845325756e+00,-8.488094286491011387e-01,-7.005213362649027609e-01,1.583385820518799170e+00,-1.753185540916252227e-01,-1.342769049509824120e+00,-7.459880033815045886e-02,1.287593997235170207e+00,7.641948183439397635e-01,-1.683048373476089266e-01,5.863877545030036220e-01,-1.007655968239897426e+01,-4.590215343569511219e+00,-1.665745405148953528e+00,-2.114256122966446175e-02,5.505861049540386465e-03
9.760000000000000897e-01,6.564834579380433022e-01,2.392505562881311665e+00,-1.537285934171190194e+00,-8.461650150839863382e-01,-6.989351316327909736e-01,1.583036849951267699e+00,-1.731265448918935523e-01,-1.327966425838100317e+00,-7.551195296996571216e-02,1.275606258369883284e+00,7.543829401122026379e-01,-1.662038892197275353e-01,5.913790533970255670e-01,-9.981831308299256023e+00,-4.572650318203447917e+00,-1.653734950310661533e+00,-1.705335583832531116e-02,5.383866587469237491e-03
9.780000000000000915e-01,6.561241978156224786e-01,2.389761948880834375e+00,-1.537431395275490775e+00,-8.435429906188616211e-01,-6.973681235310077442e-01,1.582691975745737833e+00,-1.709161724519501491e-01,-1.312959509603323527e+00,-7.635813577640884753e-02,1.263351903209829485e+00,7.444992596559282250e-01,-1.640852043682397565e-01,5.963381126080622430e-01,-9.887063173195162591e+00,-4.554970128269532736e+00,-1.641723399036053577e+00,-1.296116428092232951e-02,5.261550554441975225e-03
9.800000000000000933e-01,6.557692491760577225e-01,2.387047133163799906e+00,-1.537578947218576797e+00,-8.409438884863049690e-01,-6.958204555639933009e-01,1.582351233375683286e+00,-1.686874367740433811e-01,-1.297748300809539623e+00,-7.713734875663050272e-02,1.250830931748920793e+00,7.345437769708086373e-01,-1.619487828067786572e-01,6.012657583548309814e-01,-9.792262389442200288e+00,-4.537171103063882605e+00,-1.629710801326181402e+00,-8.867336206185027353e-03,5.138953476693823227e-03
9.820000000000000950e-01,6.554186487458303345e-01,2.384361524315335767e+00,-1.537728456060799775e+00,-8.383682419189052437e-01,-6.942922713361965315e-01,1.582014658314556010e+00,-1.664403378603765971e-01,-1.282332799460668582e+00,-7.784959190977920607e-02,1.238043343981100275e+00,7.245164920526034891e-01,-1.597946245486751571e-01,6.061629028705453059e-01,-9.697436314335041274e+00,-4.519249675614717354e+00,-1.617697212490283976e+00,-4.773210463246092480e-03,5.016115688220924504e-03
9.839999999999999858e-01,6.550724332514210602e-01,2.381705530920569025e+00,-1.537879787862507674e+00,-8.358165841492494197e-01,-6.927837144520648804e-01,1.581682286035804630e+00,-1.641748757131527292e-01,-1.266713005560629712e+00,-7.849486523500323609e-02,1.224989139900308555e+00,7.144174048970721724e-01,-1.576227296072601203e-01,6.110304583884168528e-01,-9.602592305168341724e+00,-4.501202278950251490e+00,-1.605682687837599376e+00,-6.801259012384308460e-04,4.893077523019417722e-03
9.859999999999999876e-01,6.547306394193113110e-01,2.379079561564626744e+00,-1.538032808684050456e+00,-8.332894484099259147e-01,-6.912949285160464585e-01,1.581354152012880876e+00,-1.618910503345748764e-01,-1.250888919113341435e+00,-7.907316873145117664e-02,1.211668319500486479e+00,7.042465154999734134e-01,-1.554330979958641057e-01,6.158693371416592566e-01,-9.507737719236757812e+00,-4.483025346098705732e+00,-1.593667282677363906e+00,3.410578630705719035e-03,4.769879315085429408e-03
9.879999999999999893e-01,6.543933039759814996e-01,2.376484024832635988e+00,-1.538187384585778084e+00,-8.307873679335223693e-01,-6.898260571325892654e-01,1.581030291719234704e+00,-1.595888617268461374e-01,-1.234860540122723505e+00,-7.958450239827141726e-02,1.198080882775575784e+00,6.940038238570664930e-01,-1.532257297278181163e-01,6.206804513634849307e-01,-9.412879913834958145e+00,-4.464715310088296363e+00,-1.581651052318816086e+00,7.497564283453452515e-03,4.646561398415100831e-03
9.899999999999999911e-01,6.540604636479125933e-01,2.373919329309723381e+00,-1.538343381628039186e+00,-8.283108759526265352e-01,-6.883772439061411896e-01,1.580710740628315625e+00,-1.572683098921690559e-01,-1.218627868592693009e+00,-8.002886623461233362e-02,1.184226829719518426e+00,6.836893299641113586e-01,-1.510006248164495746e-01,6.254647118223005675e-01,-9.318026237402763812e+00,-4.446268596837925635e+00,-1.569634049752369531e+00,1.157949182005134012e-02,4.523164108234323938e-03
9.919999999999999929e-01,6.537321551615773441e-01,2.371385883580999554e+00,-1.538500665871180617e+00,-8.258605056998500338e-01,-6.869486324411667733e-01,1.580395534213523412e+00,-1.549293948326241899e-01,-1.202190904526821535e+00,-8.040626023961953972e-02,1.170106160326351619e+00,6.733030338170428175e-01,-1.487577832743564588e-01,6.302226935094406013e-01,-9.223182008589553504e+00,-4.427680002599712950e+00,-1.557615796425116494e+00,1.565493310348272174e-02,4.399728061665596560e-03
9.939999999999999947e-01,6.534084152434284087e-01,2.368884096231544056e+00,-1.538659103375540793e+00,-8.234367904078575551e-01,-6.855403663421680838e-01,1.580084707948138378e+00,-1.525721165500150966e-01,-1.185549647927893524e+00,-8.071668441243218250e-02,1.155718874590329515e+00,6.628449354121896953e-01,-1.464972051124802110e-01,6.349542094624647248e-01,-9.128347939993156857e+00,-4.408940625544946812e+00,-1.545594607592678749e+00,1.972225826247282418e-02,4.276294515518274698e-03
9.959999999999999964e-01,6.530892806199163347e-01,2.366414375846426221e+00,-1.538818560201457464e+00,-8.210402633093212277e-01,-6.841525892136517406e-01,1.579778297305426404e+00,-1.501964750461071696e-01,-1.168704098798584168e+00,-8.096013875218846523e-02,1.141064972505735797e+00,6.523150347459362175e-01,-1.442188903415339840e-01,6.396589676096751109e-01,-9.033524108820293108e+00,-4.390041053705659557e+00,-1.533568632120150710e+00,2.377980959710576311e-02,4.152904814844612588e-03
9.979999999999999982e-01,6.527747880174914474e-01,2.363977131010722488e+00,-1.538978902409268823e+00,-8.186714576369130691e-01,-6.827854446601250293e-01,1.579476337758652038e+00,-1.478024703226657188e-01,-1.151654257141569326e+00,-8.113662325802666053e-02,1.126144454066855038e+00,6.417133318146664989e-01,-1.419228389722310413e-01,6.443366758793740434e-01,-8.938710592277677947e+00,-4.370971875113884408e+00,-1.521536018872627682e+00,2.782592940746564381e-02,4.029600304696867932e-03
1.000000000000000000e+00,6.524649741626041832e-01,2.361572770309502634e+00,-1.539139996059311510e+00,-8.163309066233053191e-01,-6.814390762860944584e-01,1.579178864781081160e+00,-1.453901023814562488e-01,-1.134400122959524859e+00,-8.124613792908499943e-02,1.110957319267971366e+00,6.310398266147645430e-01,-1.396090510152844244e-01,6.489870421998634731e-01,-8.843907467572030612e+00,-4.351723677801654588e+00,-1.509494916715204527e+00,3.185895999363658193e-02,3.906422330127296699e-03
1.002000000000000002e+00,6.521598757817045344e-01,2.359201702327839101e+00,-1.539301707211923942e+00,-8.140191435011697729e-01,-6.801136276960672022e-01,1.578885913845977873e+00,-1.429593712242439030e-01,-1.116941696255126404e+00,-8.128868276450171293e-02,1.095503568103367797e+00,6.202945191426140203e-01,-1.372775264814072027e-01,6.536097744994454617e-01,-8.749114811910065015e+00,-4.332287049801000656e+00,-1.497443474512975436e+00,3.587724365570268276e-02,3.783412236188154424e-03
1.004000000000000004e+00,6.518595296012430484e-01,2.356864335650806108e+00,-1.539463901927443423e+00,-8.117367015031787814e-01,-6.788092424945503245e-01,1.578597520426607170e+00,-1.405102768527931867e-01,-1.099278977031046267e+00,-8.126425776341505980e-02,1.079783200567330237e+00,6.094774093946008220e-01,-1.349282653813069222e-01,6.582045955364224099e-01,-8.654332770708261791e+00,-4.312652626308937975e+00,-1.485379854179025516e+00,3.987912565178708402e-02,3.660611346663289901e-03
1.006000000000000005e+00,6.515639723476625012e-01,2.354561078863462775e+00,-1.539626446266203930e+00,-8.094841138620295640e-01,-6.775260642860665428e-01,1.578313719996188746e+00,-1.380428192687359612e-01,-1.081411965289571064e+00,-8.117286292495934363e-02,1.063796216654262050e+00,5.985884973672924714e-01,-1.325612677249601301e-01,6.627731354630392868e-01,-8.559570262335570945e+00,-4.292817108753053112e+00,-1.473303895823159015e+00,4.386333169488797895e-02,3.538058249852221986e-03
1.008000000000000007e+00,6.512732407473902363e-01,2.352292340550847793e+00,-1.539789206288532553e+00,-8.072619138104676351e-01,-6.762642366751693279e-01,1.578034548027847928e+00,-1.355569984734424638e-01,-1.063340661032224022e+00,-8.101449824826126300e-02,1.047542616358801526e+00,5.876277830576178696e-01,-1.301765335208998897e-01,6.673207912421994514e-01,-8.464853530397283166e+00,-4.272789178436436686e+00,-1.461218753736452047e+00,4.782933883806268771e-02,3.415786131892235497e-03
1.010000000000000009e+00,6.509873715268523764e-01,2.350058529297996746e+00,-1.539952048054754608e+00,-8.050706345812446152e-01,-6.750239032664161476e-01,1.577760039994702268e+00,-1.330528144682523450e-01,-1.045065064260437993e+00,-8.078916373244661442e-02,1.031022399675615153e+00,5.765952664625478841e-01,-1.277740627774901216e-01,6.718534014524706333e-01,-8.370210849685408405e+00,-4.252578921166189296e+00,-1.449127970760003548e+00,5.177671222043631061e-02,3.293827545578596663e-03
1.012000000000000011e+00,6.507064014124743778e-01,2.347860053689944770e+00,-1.540114837625195632e+00,-8.029108094071121249e-01,-6.738052076643638033e-01,1.577490231369866880e+00,-1.305302672545052833e-01,-1.026585174975646941e+00,-8.049685937664118052e-02,1.014235566599368088e+00,5.654909475790532714e-01,-1.253538555030946633e-01,6.763768046724196736e-01,-8.275670494991947734e+00,-4.232196422749411546e+00,-1.437035089734911564e+00,5.570501698113392020e-02,3.172215043706573014e-03
1.014000000000000012e+00,6.504303671306821411e-01,2.345697322311726118e+00,-1.540277441060180941e+00,-8.007829715208214516e-01,-6.726082934735697627e-01,1.577225157626458873e+00,-1.279893568335407628e-01,-1.007900993179283944e+00,-8.013758517997075781e-02,9.971821171247269300e-01,5.543148264041047879e-01,-1.229159117060773937e-01,6.808968394806134139e-01,-8.181260741108905776e+00,-4.211651768993200484e+00,-1.424943653502274143e+00,5.961381825928056821e-02,3.050981179071430779e-03
1.016000000000000014e+00,6.501593054079013445e-01,2.343570743748377261e+00,-1.540439724420036960e+00,-7.986876541551239939e-01,-6.714333042985909383e-01,1.576964854237593361e+00,-1.254300832066985449e-01,-9.890125188727829642e-01,-7.971134114156111505e-02,9.798620512463573906e-01,5.430669029346733012e-01,-1.204602313948022474e-01,6.854193444556190284e-01,-8.087009862828287154e+00,-4.190955045704657600e+00,-1.412857204903190000e+00,6.350268119400134803e-02,2.930158504468437924e-03
1.018000000000000016e+00,6.498932529705576666e-01,2.341480726584932448e+00,-1.540601553765088783e+00,-7.966253905427717052e-01,-6.702803837439847978e-01,1.576709356676387230e+00,-1.228524463753164486e-01,-9.699197520575716380e-01,-7.921812726053800713e-02,9.622753689589268467e-01,5.317471771677320103e-01,-1.179868145776242633e-01,6.899500669388088925e-01,-7.992945692501330690e+00,-4.170116020564300641e+00,-1.400779194739754763e+00,6.737115140023620941e-02,2.809779701367536194e-03
1.020000000000000018e+00,6.496322465450710126e-01,2.339427679406421490e+00,-1.540762795155658837e+00,-7.945967139165422966e-01,-6.691496754143236858e-01,1.576458700415915848e+00,-1.202564463405945555e-01,-9.506226927346634881e-01,-7.865794353602009736e-02,9.444220702572360127e-01,5.203556491004370788e-01,-1.154956612621833439e-01,6.944873331631927771e-01,-7.899060074954120658e+00,-4.149118585272529636e+00,-1.388705587487800486e+00,7.121718642247290565e-02,2.689887917460463684e-03
1.022000000000000020e+00,6.493763228578489644e-01,2.337412010797859985e+00,-1.540923314652060228e+00,-7.926021575092566662e-01,-6.680413229142039278e-01,1.576212920929185524e+00,-1.176420831034948322e-01,-9.311213409043530564e-01,-7.803078996711386439e-02,9.263021551363126438e-01,5.088923187302591966e-01,-1.129867714548867252e-01,6.990166806968940438e-01,-7.805282838346621510e+00,-4.127902039910511078e+00,-1.376619446569411265e+00,7.503600711145502755e-02,2.570544336693992692e-03
1.024000000000000021e+00,6.491255186352993256e-01,2.335434129344263088e+00,-1.541082978314606944e+00,-7.906422545537408197e-01,-6.669554698482249577e-01,1.575972053689197017e+00,-1.150093566649560001e-01,-9.114156965668654964e-01,-7.733666655292475989e-02,9.079156235912082540e-01,4.973571860547007506e-01,-1.104601451620197544e-01,7.035223816455379309e-01,-7.711537674172794787e+00,-4.106401272134633906e+00,-1.364502558823085243e+00,7.882256351692132346e-02,2.451811927736336893e-03
1.026000000000000023e+00,6.488798706038287900e-01,2.333494443630646842e+00,-1.541241652203612533e+00,-7.887175382828202075e-01,-6.658922598209862098e-01,1.575736134168949309e+00,-1.123582670259166000e-01,-8.915057597224248509e-01,-7.657557329255804124e-02,8.892624756169732470e-01,4.857502510712641275e-01,-1.079157823898677232e-01,7.079887081147496763e-01,-7.617748273926595814e+00,-4.084551169601286169e+00,-1.352336711087319898e+00,8.257180568861055558e-02,2.333753659255708227e-03
1.028000000000000025e+00,6.486394154898444953e-01,2.331593362242026846e+00,-1.541399202379390765e+00,-7.868285419293206129e-01,-6.648518364370867850e-01,1.575505197841443161e+00,-1.096888141873152700e-01,-8.713915303712559401e-01,-7.574751018511911849e-02,8.703427112086592476e-01,4.740715137774513255e-01,-1.053536831447159788e-01,7.123999322101546294e-01,-7.523838329101981692e+00,-4.062286619966856804e+00,-1.340103690200612485e+00,8.627868367626145840e-02,2.216432499920317767e-03
